sample_id,episode_id,task,relative_h5_path,context_indices,target_index,current_state,context_action,action,translation_action_norm,rotation_action_norm,gripper_action_abs,score
32632fed6dc0cec1bccebf48,578f41f9b4bb3ee9,data/pick/reachliftcup_v0/run_0001,data/pick/reachliftcup_v0/run_0001/episode.h5,"[56, 64]",72,"[0.4526022102935384, 0.07965236144752749, 0.24212900465814352, 3.1300365924835205, -0.01365796010941267, -0.7956801652908325, 0.9427312765927875]","[0.0005132547810908772, 0.0008595773331014772, 0.002013200255028602, 0.001634160160752423, -0.0055778126983014875, 0.0014995993443053211, 0.008810569039162441]","[-0.0020941872853085797, -0.0038992427540011643, 0.01074050364634277, -0.0007586869854908453, 0.012131204993213629, -0.008428657528283286, 0.008810574517530534]",0.011616717824656026,0.014791349102039712,0.008810574517530534,0.6243817806243896
0100a03e8dd2e40a0785defb,578f41f9b4bb3ee9,data/pick/reachliftcup_v0/run_0001,data/pick/reachliftcup_v0/run_0001/episode.h5,"[64, 72]",80,"[0.45050802300822984, 0.07575311869352633, 0.2528695083044863, 3.120839834213257, -0.0057100215926766396, -0.8040151596069336, 0.9515418511103181]","[-0.0020941872853085797, -0.0038992427540011643, 0.01074050364634277, -0.0007586869854908453, 0.012131204993213629, -0.008428657528283286, 0.008810574517530534]","[-0.0057310219369082205, 0.001266116720372648, 0.04335615038366952, 0.001774789681858215, 0.015940804032147593, 0.0030729332062371883, 0.0]",0.0437516107141474,0.016331014362131906,0.0,0.9269172549247742
501f541db8653dc82948450d,578f41f9b4bb3ee9,data/pick/reachliftcup_v0/run_0001,data/pick/reachliftcup_v0/run_0001/episode.h5,"[72, 80]",88,"[0.4447770010713216, 0.07701923541389898, 0.2962256586881558, 3.110591411590576, 0.006628131959587336, -0.8009610772132874, 0.9515418511103181]","[-0.0057310219369082205, 0.001266116720372648, 0.04335615038366952, 0.001774789681858215, 0.015940804032147593, 0.0030729332062371883, 0.0]","[-0.0036668224348681555, 0.007364000989043121, 0.07692314314848703, -0.005389319083494234, 0.051999846007125816, 0.012290636498885286, 0.0]",0.07736177382388609,0.05370371021164408,0.0,1.0421744585037231
ed1fcc77e1dc2bc191674948,578f41f9b4bb3ee9,data/pick/reachliftcup_v0/run_0001,data/pick/reachliftcup_v0/run_0001/episode.h5,"[80, 88]",96,"[0.44111017863645346, 0.0843832364029421, 0.37314880183664284, 3.0694823265075684, 0.03894020617008209, -0.7894670963287354, 0.9515418511103181]","[-0.0036668224348681555, 0.007364000989043121, 0.07692314314848703, -0.005389319083494234, 0.051999846007125816, 0.012290636498885286, 0.0]","[0.011662710492997552, 0.0026094368048237976, 0.0777611944655272, 0.004965179639346146, -0.02264666565990603, -0.0003387095359548616, 0.0]",0.07867421014021929,0.02318704807672359,0.0,1.0344692468643188
2c6fab83ad133fb32e174d27,ce2788f36ba5f5a6,data/pick/reachliftcup_v1/run_0001,data/pick/reachliftcup_v1/run_0001/episode.h5,"[0, 8]",16,"[0.4412631587613859, 0.07006220728911045, 0.33547670322789985, -3.1068756580352783, -0.0268111489713192, -0.8130688667297363, -1.0518466542208671e-08]","[-2.8839540652858542e-05, 0.00014971290640054813, -0.0013841302064743766, -0.0009638857002763564, 0.0030195341999319503, 0.0003429346739278633, 0.0]","[0.0004235309396492526, 0.003989239756505267, -0.012870637755763525, -0.007183641302863377, 0.01841586577567922, 0.008609587735805857, 0.0]",0.013481347430127596,0.021560932623997886,0.0,0.648794949054718
2f7aa5159823ac1992a0b217,ce2788f36ba5f5a6,data/pick/reachliftcup_v1/run_0001,data/pick/reachliftcup_v1/run_0001/episode.h5,"[8, 16]",24,"[0.44168668970103514, 0.07405144704561571, 0.3226060654721363, -3.125192880630493, -0.019367847591638565, -0.803970217704773, -1.0518466542208671e-08]","[0.0004235309396492526, 0.003989239756505267, -0.012870637755763525, -0.007183641302863377, 0.01841586577567922, 0.008609587735805857, 0.0]","[0.006454574964825099, -4.469619436635319e-05, -0.034036356835575876, -0.007699201383710645, 0.007853970246057829, -0.001729964767928538, 0.0]",0.0346429952856994,0.011133522743101917,0.0,0.757588267326355
f2e7b15ed73f3a6fee206933,ce2788f36ba5f5a6,data/pick/reachliftcup_v1/run_0001,data/pick/reachliftcup_v1/run_0001/episode.h5,"[16, 24]",32,"[0.44814126466586024, 0.07400675085124936, 0.28856970863656045, -3.136192798614502, -0.01946132630109787, -0.8054563999176025, -1.0518466542208671e-08]","[0.006454574964825099, -4.469619436635319e-05, -0.034036356835575876, -0.007699201383710645, 0.007853970246057829, -0.001729964767928538, 0.0]","[0.001803782562247891, 0.0017464936432327605, -0.040622547071069215, -0.010461676603416304, 0.021102945654391192, 0.004896336322333253, 0.0]",0.040700063908045106,0.024057329486625405,0.0,0.78011155128479
d660088a1af5fc0da379a931,ce2788f36ba5f5a6,data/pick/reachliftcup_v1/run_0001,data/pick/reachliftcup_v1/run_0001/episode.h5,"[24, 32]",40,"[0.44994504722810813, 0.07575324449448212, 0.24794716156549124, 3.124525785446167, -0.012380285188555717, -0.8000919818878174, -1.0518466542208671e-08]","[0.001803782562247891, 0.0017464936432327605, -0.040622547071069215, -0.010461676603416304, 0.021102945654391192, 0.004896336322333253, 0.0]","[-0.00154097573318418, -0.0001687949327499605, -0.014758152986311307, -0.005453552104925853, 0.019145919508312126, 0.000803690477597136, 0.00440530917223747]",0.014839345588904988,0.01992368898481625,0.00440530917223747,0.6980020999908447
168e5be3a983d45a58b235bf,ce2788f36ba5f5a6,data/pick/reachliftcup_v1/run_0001,data/pick/reachliftcup_v1/run_0001/episode.h5,"[32, 40]",48,"[0.44840407149492395, 0.07558444956173216, 0.23318900857917993, 3.1069915294647217, -0.002952981973066926, -0.7991016507148743, 0.004405298653770928]","[-0.00154097573318418, -0.0001687949327499605, -0.014758152986311307, -0.005453552104925853, 0.019145919508312126, 0.000803690477597136, 0.00440530917223747]","[2.6806631936993064e-05, -0.0014124663371901797, -0.0009742688596310889, -0.00042797752570147753, 0.0020744573729800653, -0.003089298269067648, 0.511013190535938]",0.001716094274816541,0.0037457044664630547,0.511013190535938,0.5343722701072693
69cfec59932a159f544243f0,ce2788f36ba5f5a6,data/pick/reachliftcup_v1/run_0001,data/pick/reachliftcup_v1/run_0001/episode.h5,"[40, 48]",56,"[0.44843087812686094, 0.07417198322454198, 0.23221473971954884, 3.105206251144409, -0.0018130970420315862, -0.8021862506866455, 0.5154184891897089]","[2.6806631936993064e-05, -0.0014124663371901797, -0.0009742688596310889, -0.00042797752570147753, 0.0020744573729800653, -0.003089298269067648, 0.511013190535938]","[0.0018759713800670097, 0.002883430625377423, 0.004112554558331177, 0.004185219777139969, -0.01072076685194534, 0.0031023792919892238, 0.4185022183639162]",0.005361580530538127,0.011919549645355612,0.4185022183639162,0.506644070148468
71dc83b3763d57b296f2eae0,ce2788f36ba5f5a6,data/pick/reachliftcup_v1/run_0001,data/pick/reachliftcup_v1/run_0001/episode.h5,"[48, 56]",64,"[0.45030684950692795, 0.0770554138499194, 0.23632729427788002, 3.1158225536346436, -0.0062567866407334805, -0.7991042733192444, 0.9339207075536251]","[0.0018759713800670097, 0.002883430625377423, 0.004112554558331177, 0.004185219777139969, -0.01072076685194534, 0.0031023792919892238, 0.4185022183639162]","[0.0008716801710302868, 0.0012897071757444895, 0.0021347727703329433, 0.0018040262457867464, -0.00578026392937514, 0.0021059828370739767, 0.013215856297927764]",0.002642049526539805,0.006411015949034358,0.013215856297927764,0.45212799310684204
44c93d9ac4e2e9b3bc0dd497,ce2788f36ba5f5a6,data/pick/reachliftcup_v1/run_0001,data/pick/reachliftcup_v1/run_0001/episode.h5,"[56, 64]",72,"[0.45117852967795824, 0.07834512102566389, 0.23846206704821296, 3.1212236881256104, -0.008994556963443756, -0.7970342636108398, 0.9471365638515529]","[0.0008716801710302868, 0.0012897071757444895, 0.0021347727703329433, 0.0018040262457867464, -0.00578026392937514, 0.0021059828370739767, 0.013215856297927764]","[-0.0018050645473112192, -0.001169208505466604, 0.01119136637337173, 0.00027558282369531044, 0.007524914282095896, -0.002700463036322258, 0.004405287258765211]",0.011396139164306955,0.007999548828287099,0.004405287258765211,0.6106507182121277
4d00056cc4f9fd7a4d0dbaf4,ce2788f36ba5f5a6,data/pick/reachliftcup_v1/run_0001,data/pick/reachliftcup_v1/run_0001/episode.h5,"[64, 72]",80,"[0.449373465130647, 0.07717591252019729, 0.2496534334215847, 3.1160337924957275, -0.0035386988893151283, -0.7997032403945923, 0.9515418511103181]","[-0.0018050645473112192, -0.001169208505466604, 0.01119136637337173, 0.00027558282369531044, 0.007524914282095896, -0.002700463036322258, 0.004405287258765211]","[-0.005824658805231753, 0.0008906842484958655, 0.04332398787596825, 0.0013379690645364678, 0.017762199935145384, 0.0022067681794853433, 0.0]",0.04372285322465731,0.017948697266145095,0.0,0.8018643856048584
5cdfb9ca226d511058292073,ce2788f36ba5f5a6,data/pick/reachliftcup_v1/run_0001,data/pick/reachliftcup_v1/run_0001/episode.h5,"[72, 80]",88,"[0.44354880632541527, 0.07806659676869315, 0.29297742129755294, 3.1042277812957764, 0.009799488820135593, -0.797545313835144, 0.9515418511103181]","[-0.005824658805231753, 0.0008906842484958655, 0.04332398787596825, 0.0013379690645364678, 0.017762199935145384, 0.0022067681794853433, 0.0]","[-0.003906779399700688, 0.007255737922791244, 0.0735930027113394, -0.006876831902368204, 0.052410554705522916, 0.012929274053296275, 0.0]",0.07405294529020007,0.054418041025925214,0.0,0.9356918334960938
a565171725d0df0df5da8c9e,ce2788f36ba5f5a6,data/pick/reachliftcup_v1/run_0001,data/pick/reachliftcup_v1/run_0001/episode.h5,"[80, 88]",96,"[0.4396420269257146, 0.0853223346914844, 0.36657042400889234, 3.061892032623291, 0.04147165268659592, -0.7855212688446045, 0.9515418511103181]","[-0.003906779399700688, 0.007255737922791244, 0.0735930027113394, -0.006876831902368204, 0.052410554705522916, 0.012929274053296275, 0.0]","[0.012180127424385179, 0.002942039759406656, 0.07992695200761474, 0.004048579890584898, -0.0212540191528654, -4.166981070984326e-05, 0.0]",0.08090320611229038,0.02163622115005165,0.0,0.9402768015861511
68021ddd4c727f650e6887a5,a2c55ca656232a4b,data/push/brownboxpush_v0/run_0001,data/push/brownboxpush_v0/run_0001/episode.h5,"[0, 8]",16,"[0.645847000533781, 0.048193242864250245, 0.2468815896528847, 3.0736169815063477, -0.02047651819884777, -1.5909560918807983, -1.0518466542208671e-08]","[-8.547788861801298e-05, -8.857639392156891e-05, -0.000873028381177976, -0.0003942782498185822, 0.0013084271686867321, 0.00033209201316927603, 0.0]","[-0.002007566391160842, -0.0005313137493707445, -0.0009054896310707328, -0.005646444750607252, 0.02439383189028299, 0.0018219902933950002, 0.0]",0.00226550846106687,0.025104999925159795,0.0,0.4035230278968811
8018aa1f0c8ede8b01b4d568,a2c55ca656232a4b,data/push/brownboxpush_v0/run_0001,data/push/brownboxpush_v0/run_0001/episode.h5,"[8, 16]",24,"[0.6438394341426201, 0.0476619291148795, 0.24597610002181397, 3.049333333969116, -0.026605801656842232, -1.5884935855865479, -1.0518466542208671e-08]","[-0.002007566391160842, -0.0005313137493707445, -0.0009054896310707328, -0.005646444750607252, 0.02439383189028299, 0.0018219902933950002, 0.0]","[0.0026836715866643823, -0.009541945291576558, -0.004519221883053315, -0.021516976104174947, 0.004259785428756713, 0.0006187629140730327, 0.0]",0.010893767923027263,0.02194331105623114,0.0,0.47299325466156006
e6e84a9feb9a87d827ca0342,a2c55ca656232a4b,data/push/brownboxpush_v0/run_0001,data/push/brownboxpush_v0/run_0001/episode.h5,"[16, 24]",32,"[0.6465231057292845, 0.03811998382330294, 0.24145687813876066, 3.045450448989868, -0.048194412142038345, -1.5876837968826294, -1.0518466542208671e-08]","[0.0026836715866643823, -0.009541945291576558, -0.004519221883053315, -0.021516976104174947, 0.004259785428756713, 0.0006187629140730327, 0.0]","[0.0009927550278476804, -0.016008471458104582, -0.0018854599166041042, -0.021111797019833286, 0.0009238757983385248, -0.009078971739962867, 0.0]",0.016149665014091985,0.0229997662543001,0.0,0.6304016709327698
8d863d04e1657d8deeba06e6,a2c55ca656232a4b,data/push/brownboxpush_v0/run_0001,data/push/brownboxpush_v0/run_0001/episode.h5,"[24, 32]",40,"[0.6475158607571322, 0.02211151236519836, 0.23957141822215655, 3.044881820678711, -0.06931878626346588, -1.5967196226119995, -1.0518466542208671e-08]","[0.0009927550278476804, -0.016008471458104582, -0.0018854599166041042, -0.021111797019833286, 0.0009238757983385248, -0.009078971739962867, 0.0]","[0.0004184641739781725, -0.014311865668190846, -0.00039197004303309635, -0.04440462343886279, -0.0006551069234741469, 0.02137819912663983, 0.0]",0.014323346385669742,0.049287190483194014,0.0,0.6433610916137695
b58ed3abed658ffc068979a3,a2c55ca656232a4b,data/push/brownboxpush_v0/run_0001,data/push/brownboxpush_v0/run_0001/episode.h5,"[32, 40]",48,"[0.6479343249311104, 0.0077996466970075146, 0.23917944817912346, 3.046699047088623, -0.11369135975837708, -1.5755220651626587, -1.0518466542208671e-08]","[0.0004184641739781725, -0.014311865668190846, -0.00039197004303309635, -0.04440462343886279, -0.0006551069234741469, 0.02137819912663983, 0.0]","[-0.0005535817657257303, -0.037816937664829436, -0.001194650945406217, -0.05936628777277389, 0.002018347487751093, -0.006852912053576285, 0.0]",0.03783985224598927,0.05979458381923203,0.0,0.7517637610435486
baf10d30af3900f5dc9e8af5,a2c55ca656232a4b,data/push/brownboxpush_v0/run_0001,data/push/brownboxpush_v0/run_0001/episode.h5,"[40, 48]",56,"[0.6473807431653846, -0.030017290967821925, 0.23798479723371724, 3.0449347496032715, -0.17306624352931976, -1.582062840461731, -1.0518466542208671e-08]","[-0.0005535817657257303, -0.037816937664829436, -0.001194650945406217, -0.05936628777277389, 0.002018347487751093, -0.006852912053576285, 0.0]","[-0.0037676683134663103, -0.04806065680634325, -0.0015669151420424354, -0.07468248921093928, 0.008079549972100697, -0.007998026975811846, 0.0]",0.048233570054887785,0.07554284716635686,0.0,0.8185392022132874
3bd3539182cb38f2c18c46ce,a2c55ca656232a4b,data/push/brownboxpush_v0/run_0001,data/push/brownboxpush_v0/run_0001/episode.h5,"[48, 56]",64,"[0.6436130748519183, -0.07807794777416517, 0.2364178820916748, 3.037468194961548, -0.2478281557559967, -1.588198184967041, -1.0518466542208671e-08]","[-0.0037676683134663103, -0.04806065680634325, -0.0015669151420424354, -0.07468248921093928, 0.008079549972100697, -0.007998026975811846, 0.0]","[-0.007258944886243568, -0.053397327283041876, 0.0007733748241758875, -0.0718766600862501, 0.005432164808798934, -0.01792109997836585, 0.0]",0.05389401590578011,0.07427602913523902,0.0,0.9049690365791321
6ab3e47a1544518e1bba5299,a2c55ca656232a4b,data/push/brownboxpush_v0/run_0001,data/push/brownboxpush_v0/run_0001/episode.h5,"[56, 64]",72,"[0.6363541299656748, -0.13147527505720705, 0.2371912569158507, 3.0330631732940674, -0.31978535652160645, -1.6046897172927856, -1.0518466542208671e-08]","[-0.007258944886243568, -0.053397327283041876, 0.0007733748241758875, -0.0718766600862501, 0.005432164808798934, -0.01792109997836585, 0.0]","[-0.003694950152887788, -0.0335109930052957, -0.0017391530427967594, -0.031994440172982516, -0.011844098471061937, -0.01652884068513837, 0.0]",0.03375890937426107,0.03790949017026547,0.0,0.7701430916786194
51379efe31daa82b666300e2,a2c55ca656232a4b,data/push/brownboxpush_v0/run_0001,data/push/brownboxpush_v0/run_0001/episode.h5,"[64, 72]",80,"[0.632659179812787, -0.16498626806250274, 0.23545210387305393, 3.0468251705169678, -0.35132965445518494, -1.6259404420852661, -1.0518466542208671e-08]","[-0.003694950152887788, -0.0335109930052957, -0.0017391530427967594, -0.031994440172982516, -0.011844098471061937, -0.01652884068513837, 0.0]","[0.002762753636853743, 0.01515402787459419, -0.00101324152051957, 0.030928585819526393, -0.000552315930219871, 0.0006982542434753169, 0.0]",0.015437099042917068,0.030941396747256173,0.0,0.4952484369277954
993d7693d5455a292b878221,a2c55ca656232a4b,data/push/brownboxpush_v0/run_0001,data/push/brownboxpush_v0/run_0001/episode.h5,"[72, 80]",88,"[0.6354219334496407, -0.14983224018790856, 0.23443886235253436, 3.0456104278564453, -0.3204174041748047, -1.6248332262039185, -1.0518466542208671e-08]","[0.002762753636853743, 0.01515402787459419, -0.00101324152051957, 0.030928585819526393, -0.000552315930219871, 0.0006982542434753169, 0.0]","[0.01160492284917769, 0.07974249729427076, 0.0003067292632282781, 0.12714144253141613, -0.01162995364675834, 0.017934470476428918, 0.0]",0.08058308874635588,0.12892574398491963,0.0,0.8785909414291382
e941de0aa909238bbbd3ea7e,a2c55ca656232a4b,data/push/brownboxpush_v0/run_0001,data/push/brownboxpush_v0/run_0001/episode.h5,"[80, 88]",96,"[0.6470268562988184, -0.0700897428936378, 0.23474559161576264, 3.0504651069641113, -0.1928342580795288, -1.6073931455612183, -1.0518466542208671e-08]","[0.01160492284917769, 0.07974249729427076, 0.0003067292632282781, 0.12714144253141613, -0.01162995364675834, 0.017934470476428918, 0.0]","[0.0024162496985685733, 0.0939123206913303, 0.003284976106913917, 0.0983339800648817, 0.0029531291175690644, 0.06591340871789655, 0.0]",0.09400081546593143,0.11841819985035268,0.0,0.9225364923477173
3914e3286d238037b8aebb33,a2c55ca656232a4b,data/push/brownboxpush_v0/run_0001,data/push/brownboxpush_v0/run_0001/episode.h5,"[88, 96]",104,"[0.649443105997387, 0.023822577797692503, 0.23803056772267656, 3.0438923835754395, -0.09467119723558426, -1.540682315826416, -1.0518466542208671e-08]","[0.0024162496985685733, 0.0939123206913303, 0.003284976106913917, 0.0983339800648817, 0.0029531291175690644, 0.06591340871789655, 0.0]","[-0.0009599719420494424, 0.027266752516359603, 0.0011641428511499907, 0.010268147945957302, -0.0018535519473341644, 0.037199990534203906, 0.0]",0.027308470618030014,0.03863560291759912,0.0,0.7526805400848389
336ddf8edde390d38c7e4ee3,a2c55ca656232a4b,data/push/brownboxpush_v0/run_0001,data/push/brownboxpush_v0/run_0001/episode.h5,"[96, 104]",112,"[0.6484831340553375, 0.051089330314052106, 0.23919471057382655, 3.0460619926452637, -0.08446331322193146, -1.503666877746582, -1.0518466542208671e-08]","[-0.0009599719420494424, 0.027266752516359603, 0.0011641428511499907, 0.010268147945957302, -0.0018535519473341644, 0.037199990534203906, 0.0]","[0.0003873231357873763, -0.005595975825868842, -0.00021691934504772248, -0.0036060352539624037, 5.034312999252499e-05, -0.008102977244576546, 0.0]",0.005613556685157866,0.008869287734067626,0.0,0.43053629994392395
bca5b74915764134c33282c8,28f627f9f9a256ce,data/push/push_various_objects/blue_bowl,data/push/push_various_objects/blue_bowl/episode.h5,"[0, 8]",16,"[0.3523932618681959, 0.11851591884824612, 0.3125202954156902, 3.1193959712982178, 0.07184809446334839, -0.019494526088237762, -1.0518466542208671e-08]","[0.0026029797131698063, 0.0005597363229120356, -0.0011592706881919934, 0.00549898192315546, -0.018290284482652908, -6.807694658584685e-05, 0.0]","[0.006708281277806982, 0.0019404168976715624, -0.018706285649295273, 0.004864975501016943, -0.012455014152288557, 0.005578156844022446, 0.0]",0.019967257654269283,0.014488312459900834,0.0,0.7243409752845764
66f4f0897673ef08d89a6a35,28f627f9f9a256ce,data/push/push_various_objects/blue_bowl,data/push/push_various_objects/blue_bowl/episode.h5,"[8, 16]",24,"[0.3591015431460029, 0.12045633574591769, 0.29381400976639493, 3.124511480331421, 0.05948934331536293, -0.013550377450883389, -1.0518466542208671e-08]","[0.006708281277806982, 0.0019404168976715624, -0.018706285649295273, 0.004864975501016943, -0.012455014152288557, 0.005578156844022446, 0.0]","[0.013172252674665208, 0.004087073805372737, -0.04698134814438462, 0.022683269648848554, -0.035658892111225304, 0.0035254725389785822, 0.0]",0.04896385898067738,0.042408917283815115,0.0,0.8882631659507751
9a6d1d23c745dd47ae74c8f4,28f627f9f9a256ce,data/push/push_various_objects/blue_bowl,data/push/push_various_objects/blue_bowl/episode.h5,"[16, 24]",32,"[0.3722737958206681, 0.12454340955129042, 0.2468326616220103, -3.135517120361328, 0.0241251103579998, -0.008652384392917156, -1.0518466542208671e-08]","[0.013172252674665208, 0.004087073805372737, -0.04698134814438462, 0.022683269648848554, -0.035658892111225304, 0.0035254725389785822, 0.0]","[0.014495889399387174, -0.004128275908233406, -0.03588177312463553, -0.0004945911144957117, 0.009818533337936364, 0.000434649782637351, 0.0]",0.038918827243656536,0.009840586248402713,0.0,0.9032050371170044
c8547011fa78dc76ad468cc0,28f627f9f9a256ce,data/push/push_various_objects/blue_bowl,data/push/push_various_objects/blue_bowl/episode.h5,"[24, 32]",40,"[0.3867696852200553, 0.12041513364305702, 0.21095088849737478, -3.136096954345703, 0.03393899276852608, -0.008232138119637966, -1.0518466542208671e-08]","[0.014495889399387174, -0.004128275908233406, -0.03588177312463553, -0.0004945911144957117, 0.009818533337936364, 0.000434649782637351, 0.0]","[0.01748185655661383, -0.008088879812684482, -0.00393890895234264, -0.007458920861374597, -0.0067585312505515915, -0.0061756988801188835, 0.0]",0.019661136514070632,0.011809000878094354,0.0,0.8431503772735596
10333511d7d8f8bde54deaf0,28f627f9f9a256ce,data/push/push_various_objects/blue_bowl,data/push/push_various_objects/blue_bowl/episode.h5,"[32, 40]",48,"[0.4042515417766691, 0.11232625383037254, 0.20701197954503214, 3.1396827697753906, 0.02711835876107216, -0.014659092761576176, -1.0518466542208671e-08]","[0.01748185655661383, -0.008088879812684482, -0.00393890895234264, -0.007458920861374597, -0.0067585312505515915, -0.0061756988801188835, 0.0]","[0.02501338171521217, 0.004996751641721475, 0.0009339796966161273, 0.010844373022405693, -0.0205441805263209, -0.00508139323886216, 0.0]",0.025524676489108493,0.02377991457081159,0.0,0.9388169050216675
df92e9e75b1f74a4cd990ebd,28f627f9f9a256ce,data/push/push_various_objects/blue_bowl,data/push/push_various_objects/blue_bowl/episode.h5,"[40, 48]",56,"[0.4292649234918813, 0.11732300547209401, 0.20794595924164827, -3.1323602199554443, 0.006733661983162165, -0.019440488889813423, -1.0518466542208671e-08]","[0.02501338171521217, 0.004996751641721475, 0.0009339796966161273, 0.010844373022405693, -0.0205441805263209, -0.00508139323886216, 0.0]","[0.03500444655385637, 0.001289490153010317, -0.005029664851720628, 0.0019174453527388484, -0.021967675343576687, -0.0002643967203534691, 0.0]",0.03538744963849658,0.022052783550093186,0.0,1.0906329154968262
649b064cf2f7654bbfb05288,28f627f9f9a256ce,data/push/push_various_objects/blue_bowl,data/push/push_various_objects/blue_bowl/episode.h5,"[48, 56]",64,"[0.46426937004573765, 0.11861249562510433, 0.20291629438992764, -3.130016326904297, -0.0151926064863801, -0.019693737849593163, -1.0518466542208671e-08]","[0.03500444655385637, 0.001289490153010317, -0.005029664851720628, 0.0019174453527388484, -0.021967675343576687, -0.0002643967203534691, 0.0]","[0.04150121035802046, -0.0028845290534775803, -0.0016533197636532382, -0.007233484958263886, -0.01605349403626244, -0.006964539967998573, 0.0]",0.04163417388734773,0.018935226229955457,0.0,1.172321081161499
e8fc010693d6fffce9bfad3f,28f627f9f9a256ce,data/push/push_various_objects/blue_bowl,data/push/push_various_objects/blue_bowl/episode.h5,"[56, 64]",72,"[0.5057705804037581, 0.11572796657162675, 0.2012629746262744, -3.136934757232666, -0.031385067850351334, -0.026555227115750313, -1.0518466542208671e-08]","[0.04150121035802046, -0.0028845290534775803, -0.0016533197636532382, -0.007233484958263886, -0.01605349403626244, -0.006964539967998573, 0.0]","[0.03586645955863266, -0.0013405173432650686, 0.0003965794419938107, -0.008053170402100917, 0.01865579456815225, -0.01666452303007013, 0.0]",0.03589369280629173,0.026279241851965802,0.0,1.1966276168823242
4d209880a01d2beafdbf9463,28f627f9f9a256ce,data/push/push_various_objects/blue_bowl,data/push/push_various_objects/blue_bowl/episode.h5,"[64, 72]",80,"[0.5416370399623908, 0.11438744922836168, 0.20165955406826822, 3.1377055644989014, -0.012948531657457352, -0.042955219745635986, -1.0518466542208671e-08]","[0.03586645955863266, -0.0013405173432650686, 0.0003965794419938107, -0.008053170402100917, 0.01865579456815225, -0.01666452303007013, 0.0]","[0.0056191015027003965, 0.0011449570339001625, -0.0009156829401004707, -0.00250958098641634, 0.004527515536524529, -0.004465943457335581, 0.0]",0.005807211340559112,0.006836742252342989,0.0,0.9309626817703247
3a4b64dc2d48ca5e00b86b02,28f627f9f9a256ce,data/push/push_various_objects/blue_bowl,data/push/push_various_objects/blue_bowl/episode.h5,"[72, 80]",88,"[0.5472561414650912, 0.11553240626226184, 0.20074387112816774, 3.1350038051605225, -0.008532911539077759, -0.04738646373152733, -1.0518466542208671e-08]","[0.0056191015027003965, 0.0011449570339001625, -0.0009156829401004707, -0.00250958098641634, 0.004527515536524529, -0.004465943457335581, 0.0]","[-0.06693549036897606, 0.00290731170172287, -0.007068119470166501, -0.020920083828925934, 0.06979935632261869, -0.048482088485920755, 0.0]",0.06737039887896469,0.08752207124158927,0.0,1.2339407205581665
bd436529d61d6ebd21281979,28f627f9f9a256ce,data/push/push_various_objects/blue_bowl,data/push/push_various_objects/blue_bowl/episode.h5,"[80, 88]",96,"[0.4803206510961151, 0.11843971796398471, 0.19367575165800124, 3.110809803009033, 0.060199618339538574, -0.09576346725225449, -1.0518466542208671e-08]","[-0.06693549036897606, 0.00290731170172287, -0.007068119470166501, -0.020920083828925934, 0.06979935632261869, -0.048482088485920755, 0.0]","[-0.0854096351601914, 0.003616815627997344, 0.013245879087536855, -0.025697909114568703, 0.04085618493661003, 0.034195319143978095, 0.0]",0.08650630292808481,0.05915175594852302,0.0,1.2334575653076172
bdb3ccb7b3d36f7ecafee934,28f627f9f9a256ce,data/push/push_various_objects/blue_bowl,data/push/push_various_objects/blue_bowl/episode.h5,"[88, 96]",104,"[0.3949110159359237, 0.12205653359198206, 0.2069216307455381, 3.0812008380889893, 0.09838549047708511, -0.06338899582624435, -1.0518466542208671e-08]","[-0.0854096351601914, 0.003616815627997344, 0.013245879087536855, -0.025697909114568703, 0.04085618493661003, 0.034195319143978095, 0.0]","[-0.017643252321972558, 0.0011678673519190663, 0.0325613814541007, -0.00037537759142519146, -0.061251847191097664, 0.011340973064094722, 0.0]",0.037052554957086585,0.062294039543910176,0.0,0.9703732132911682
4a523b1ae587661dd8b29abf,3f1921f562603f87,data/push/push_various_objects/blue_box,data/push/push_various_objects/blue_box/episode.h5,"[0, 8]",16,"[0.3522466136865705, 0.11834626383663482, 0.31264975079921287, 3.119002342224121, 0.07289072871208191, -0.01985934190452099, -1.0518466542208671e-08]","[0.0024247638480755507, 0.0004752622867541245, -0.0010327756671652533, 0.0051670633499857725, -0.01720737230323066, -0.00019390320711429364, 0.0]","[0.006658059075464684, 0.0018502834988416705, -0.018383955151504816, 0.004955279743291141, -0.012276089781345423, 0.0050895984716709955, 0.0]",0.01963983469103047,0.014183130481553103,0.0,0.7317015528678894
a6958d2e1d0f6ece1726df40,3f1921f562603f87,data/push/push_various_objects/blue_box,data/push/push_various_objects/blue_box/episode.h5,"[8, 16]",24,"[0.3589046727620352, 0.1201965473354765, 0.29426579564770805, 3.1242096424102783, 0.0607144758105278, -0.014391717500984669, -1.0518466542208671e-08]","[0.006658059075464684, 0.0018502834988416705, -0.018383955151504816, 0.004955279743291141, -0.012276089781345423, 0.0050895984716709955, 0.0]","[0.01353189453944259, 0.0038323213852943933, -0.046856944048672744, 0.022744302995190504, -0.037152409464710656, 0.0031118761134148396, 0.0]",0.0489221019847597,0.0436725156215645,0.0,0.8999583721160889
